id,Security_Code,Security_Id,Security_Name
1620,519494,NKIND,NKINDUSTRIES
1621,538772,NIYOGIN,Niyogin Fintech 
1622,512245,ZNIVITRD,NIVI TRADING
1623,542206,NIVAKA,Nivaka Fashions 
1624,506532,NITTAGELA,NITTA GELATIN INDIA
1625,532698,NITINSPIN,NITIN SPINNERS
1626,532854,NITINFIRE,NITIN FIRE PROTECTION INDUSTRIES
1627,508875,NITINCAST,Nitin Castings 
1628,532722,NITCO,NITCO
1629,500307,NIRLON,NIRLON
1630,512425,NIRAVCOM,NIRAV COMMERCIALS
1631,532986,NIRAJ,NIRAJ CEMENT STRUCTURALS
1632,540767,NAMINDIA,Nippon Life India Asset Management 
1633,541984,NIOSAG,NIPPON INDIA MUTUAL FUND INDIA OPPT FD SR A RG GWTH31JN22
1634,541985,NIOSAD,NIPPON INDIA MUTUAL FUND INDIA OPPT FD SR A RG DVP31JN22
1635,541986,NIOSADG,NIPPON INDIA MUTUAL FUND INDIA OPPT FD SR A DR GWTH31JN22
1636,541987,NIOSADD,NIPPON INDIA MUTUAL FUND INDIA OPPT FD SR A DR DVP31JN22
1637,540897,NCBFIVDG,NIPPON INDIA MUTUAL FUND CAPITAL BUILDER FD IV SRD RG GWTH 18JN21
1638,540899,NCBFIVDD,NIPPON INDIA MUTUAL FUND CAPITAL BUILDER FD IV SRD RG DVP 18JN21
1639,540898,NCBFIVDDG,NIPPON INDIA MUTUAL FUND CAPITAL BUILDER FD IV SRD DR GWTH 18JN21
1640,540896,NCBFIVDDD,NIPPON INDIA MUTUAL FUND CAPITAL BUILDER FD IV SRD DR DVP 18JN21
1641,540826,NCBFIVCG,NIPPON INDIA MUTUAL FUND CAPITAL BUILDER FD IV SR C RG GWTH 20MR21
1642,540828,NCBFIVCD,NIPPON INDIA MUTUAL FUND CAPITAL BUILDER FD IV SR C RG DVP 20MR21
1643,540827,NCBFIVBCG,NIPPON INDIA MUTUAL FUND CAPITAL BUILDER FD IV SR C DR GWTH 20MR21
1644,540825,NCBFIVBCD,NIPPON INDIA MUTUAL FUND CAPITAL BUILDER FD IV SR C DR DVP 20MR21
1645,590109,SHARIABEES,NIPPON INDIA ETF SHARIAH BEES
1646,542747,NETFSNX150,NIPPON INDIA ETF SENSEX NEXT 50
1647,538683,NETFSENSEX,NIPPON INDIA ETF SENSEX
1648,590108,PSUBNKBEES,NIPPON INDIA ETF PSU BANK BEES
1649,590103,NIFTYBEES,NIPPON INDIA ETF NIFTY BEES
1650,537483,NETFNIF100,NIPPON INDIA ETF NIFTY 100
1651,590104,JUNIORBEES,NIPPON INDIA ETF JUNIOR BEES
1652,590106,BANKBEES,NIPPON INDIA ETF BANK BEES
1653,543154,08QPR,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 QUARTERLY DIVIDEND PLANIssue Price 001
1654,543152,08QPD,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 QUARTERLY DIVIDEND PLANIssue Price 001
1655,543146,08MPR,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 MONTHLY DIVIDEND PLANIssue Price 001
1656,543144,08MPD,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 MONTHLY DIVIDEND PLANIssue Price 001
1657,543150,08GPG,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 GROWTH PLANIssue Price 001
1658,543169,08DPR,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 DIVIDEND PLANIssue Price 001
1659,543156,08DPD,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 DIVIDEND PLANIssue Price 001
1660,543168,08AQR,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 DIRECT QUARTERLY DIVIDEND PLANIssue Price 001
1661,543155,08AQD,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 DIRECT QUARTERLY DIVIDEND PLANIssue Price 001
1662,543148,08AMR,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 DIRECT MONTHLY DIVIDEND PLANIssue Price 001
1663,543147,08AMD,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 DIRECT MONTHLY DIVIDEND PLANIssue Price 001
1664,543153,08AGG,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 DIRECT GROWTH PLANIssue Price 001
1665,543170,08ADD,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 DIRECT DIVIDEND PLANIssue Price 001
1666,543145,08ADR,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 DIRECT DIVIDEND PLANIssue Price 001
1667,543151,08ABB,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 DIRECT BONUS PLANIssue Price 001
1668,543149,08BPB,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 BONUS PLANIssue Price 001
1669,542807,NIESSPO,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT
1670,542809,NIESSPP,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 QUARTERLY DIVIDEND PLAN REINVESTMENT
1671,542848,NIESSPM,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 MONTHLY DIVIDEND PLANDIVIDEND PAYOUT
1672,542849,NIESSPN,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 MONTHLY DIVIDEND PLAN REINVESTMENT
1673,542847,NIESSPL,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 GROWTH PLAN GROWTH
1674,542804,NIESSPJ,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 DIVIDEND PLANDIVIDEND PAYOUT
1675,542842,NIESSPK,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 DIVIDEND PLAN REINVESTMENT
1676,542805,NIESSPI,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 DIRECT QUARTERLY DIVIDEND PLAN REINVESTMENT
1677,542840,NIESSPH,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 DIRECT QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT
1678,542811,NIESSPG,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 DIRECT MONTHLY DIVIDEND PLAN REINVESTMENT
1679,542838,NIESSPF,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 DIRECT MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT
1680,542837,NIESSPE,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 DIRECT GROWTH PLAN GROWTH
1681,542836,NIESSPD,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 DIRECT DIVIDEND PLAN REINVESTMENT
1682,542808,NIESSPC,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 DIRECT DIVIDEND PLAN DIVIDEND PAYOUT
1683,542806,NIESSPB,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 DIRECT BONUS PLAN BONUS
1684,542810,NIESSPA,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 BONUS PLANBONUS
1685,543178,11QPR,NIPPON INDIA EQUITY HYBRID FUND SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANREINVESTMENT
1686,543177,11QPD,NIPPON INDIA EQUITY HYBRID FUND SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT
1687,543176,11MPR,NIPPON INDIA EQUITY HYBRID FUND SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANREINVESTMENT
1688,543175,11MPD,NIPPON INDIA EQUITY HYBRID FUND SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANDIVIDEND PAYOUT
1689,543174,11GPG,NIPPON INDIA EQUITY HYBRID FUND SEGREGATED PORTFOLIO 2GROWTH PLAN GROWTH OPTIONGROWTH
1690,543173,11DPR,NIPPON INDIA EQUITY HYBRID FUND SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND REINVESTMENT
1691,543186,11DPD,NIPPON INDIA EQUITY HYBRID FUND SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND PAYOUT
1692,543185,11AQR,NIPPON INDIA EQUITY HYBRID FUND SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANREINVESTMENT
1693,543184,11AQD,NIPPON INDIA EQUITY HYBRID FUND SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT
1694,543180,11ADR,NIPPON INDIA EQUITY HYBRID FUND SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND REINVESTMENT
1695,543179,11ADD,NIPPON INDIA EQUITY HYBRID FUND SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND PAYOUT
1696,543183,11AMR,NIPPON INDIA EQUITY HYBRID FUND SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANREINVESTMENT
1697,543182,11AMD,NIPPON INDIA EQUITY HYBRID FUND SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANDIVIDEND PAYOUT
1698,543181,11AGG,NIPPON INDIA EQUITY HYBRID FUND SEGREGATED PORTFOLIO 2DIRECT GROWTH PLAN GROWTH OPTIONGROWTH
1699,542816,NIEHSPF,NIPPON INDIA EQUITY HYBRID FUND 160SEGREGATED PORTFOLIO 1 QUARTERLY DIVIDEND PLAN REINVESTMENT
1700,542841,NIEHSPE,NIPPON INDIA EQUITY HYBRID FUND 160SEGREGATED PORTFOLIO 1 QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT
1701,542820,NIEHSPN,NIPPON INDIA EQUITY HYBRID FUND 160SEGREGATED PORTFOLIO 1 MONTHLY DIVIDEND PLAN REINVESTMENT
1702,542846,NIEHSPL,NIPPON INDIA EQUITY HYBRID FUND 160SEGREGATED PORTFOLIO 1 MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT
1703,542839,NIEHSPD,NIPPON INDIA EQUITY HYBRID FUND 160SEGREGATED PORTFOLIO 1 GROWTH PLAN GROWTH
1704,542845,NIEHSPJ,NIPPON INDIA EQUITY HYBRID FUND 160SEGREGATED PORTFOLIO 1 DIVIDEND PLAN REINVESTMENT
1705,542844,NIEHSPH,NIPPON INDIA EQUITY HYBRID FUND 160SEGREGATED PORTFOLIO 1 DIVIDEND PLAN DIVIDEND PAYOUT
1706,542818,NIEHSPK,NIPPON INDIA EQUITY HYBRID FUND 160SEGREGATED PORTFOLIO 1 DIRECT QUARTERLY DIVIDEND PLAN REINVESTMENT
1707,542817,NIEHSPI,NIPPON INDIA EQUITY HYBRID FUND 160SEGREGATED PORTFOLIO 1 DIRECT QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT
1708,542815,NIEHSPC,NIPPON INDIA EQUITY HYBRID FUND 160SEGREGATED PORTFOLIO 1 DIRECT MONTHLY DIVIDEND PLAN REINVESTMENT
1709,542814,NIEHSPB,NIPPON INDIA EQUITY HYBRID FUND 160SEGREGATED PORTFOLIO 1 DIRECT MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT
1710,542843,NIEHSPG,NIPPON INDIA EQUITY HYBRID FUND 160SEGREGATED PORTFOLIO 1 DIRECT GROWTH PLAN GROWTH
1711,542813,NIEHSPA,NIPPON INDIA EQUITY HYBRID FUND 160SEGREGATED PORTFOLIO 1 DIRECT DIVIDEND PLAN REINVESTMENT
1712,542819,NIEHSPM,NIPPON INDIA EQUITY HYBRID FUND 160SEGREGATED PORTFOLIO 1 DIRECT DIVIDEND PLAN DIVIDEND PAYOUT
1713,539843,NINSYS,NINtec Systems 
1714,511714,NIMBSPROJ,NIMBUS PROJECTS
1715,512004,ZNILKENG,NILKANTH ENGINEERING
1716,523385,NILKAMAL,NILKAMAL
1717,530129,NILE,NILE
1718,502294,NILACHAL,NILACHAL REFRACTORIES
1719,542231,NILASPACES,Nila Spaces 
1720,530377,NILA,NILA INFRASTRUCTURES
1721,531272,NIKKIGL,NIKKI GLOBAL FINANCE
1722,526159,NIKHILAD,NIKHIL ADHESIVES
1723,500304,NIITLTD,NIIT
1724,531083,NIHARINF,NIHAR INFO GLOBAL
1725,512103,NIDHGRN,NIDHI GRANITES
1726,526721,NICCOPAR,NICCO PARKS RESORTS
1727,535136,NIBE,NIBE 
1728,533098,NHPC,NHPC
1729,517554,NHCFOODS,NHC FOODS
1730,524774,NGLFINE,NGL FINECHEM
1731,530897,NGIND,NGINDUSTRIES
1732,538874,NEXUSSURGL,Nexus Surgical And Medicare 
1733,532416,NEXTMEDIA,NEXT MEDIAWORKS
1734,540900,NEWGEN,Newgen Software Technologies 
1735,508867,NEWMKTADV,NEW MARKETS ADVISORY
1736,540243,NEWLIGHT,New Light Apparels 
1737,532529,NDTV,NEW DELHI TELEVISION
1738,524558,NEULANDLAB,NEULAND LABORATORIES
1739,532887,NTL,Neueon Towers 
1740,532798,NETWORK18,NETWORK18 MEDIA INVESTMENTS
1741,511658,NETTLINX,NETTLINX
1742,542117,NETRIPPLES,Netripples Software 
1743,509040,NETLINK,NETLINK SOLUTIONS INDIA
1744,500790,NESTLEIND,NESTLE INDIA
1745,505355,NESCO,NESCO
1746,512522,NEPTEXP,NEPTUNE EXPORTS
1747,542665,NEOGEN,Neogen Chemicals 
1748,526195,NOGMIND,NEOGEM INDIA
1749,514332,NEOINFRA,NEO INFRACON
1750,504112,NELCO,NELCO
1751,532864,NELCAST,NELCAST
1752,533202,NEH,Nel Holdings South 
1753,539016,NEIL,Neil Industries 
1754,539409,NEERAJ,Neeraj Paper Marketing 
1755,531049,NEELKAN,NEELKANTH ROCKMINERALS
1756,508670,NEAGI,NEELAMALAI AGRO INDUSTRIES
1757,532649,NECLIFE,NECTAR LIFESCIENCES
1758,543214,NDRAUTO,NDR Auto Components 
1759,511535,NDASEC,NDA SECURITIES
1760,530557,NCLRESE,NCL RESEARCH FINANCIAL SERVICES
1761,502168,NCLIND,NCL INDUSTRIES
1762,500294,NCC,NCC 
1763,519506,NCCBLUE,NCC BLUE WATER PRODUCTS
1764,534309,NBCC,NBCC India 
1765,523242,NBFOOT,NB FOOTWEAR
1766,538668,NAYSAA,Naysaa Securities 
1767,508989,NAVNETEDUL,Navneet Education 
1768,539525,NAVKETAN,Navketan Merchants 
1769,539332,NAVKARCORP,Navkar Corporation 
1770,531494,NAVBLDR,NAVKAR BUILDERS
1771,532504,NAVINFLUOR,Navin Fluorine International 
1772,539521,NAVIGANT,Navigant Corporate Advisors 
1773,513023,NBVENTURES,NAVA BHARAT VENTURES
1774,538926,NAPL,Naturite Agro Products 
1775,524654,NATCAPSUQ,NATURAL CAPSULES
1776,543207,NATURAL,Natural Biocon India 
1777,531834,NATHUEC,NATURA HUE CHEM
1778,530119,NATRAJPR,NATRAJ PROTEINS
1779,513179,NATNLSTEEL,NATIONAL STEEL AGRO INDUSTRIES
1780,504882,NATIONSTD,NATIONAL STANDARD INDIA
1781,516062,NATPLY,NATIONAL PLYWOOD INDUSTRIES
1782,531287,NATPLASTI,NATIONAL PLASTIC TECHNOLOGIES
1783,526616,NATPLAS,NATIONAL PLASTIC INDUSTRIES
1784,500298,NATPEROX,NATIONAL PEROXIDE
1785,507813,NOL,NATIONAL OXYGEN
1786,531651,NATGENI,NATIONAL GENERAL INDUSTRIES
1787,531289,NATFIT,National Fittings 
1788,523630,NFL,NATIONAL FERTILIZERS
1789,532234,NATIONALUM,NATIONAL ALUMINIUM CO
1790,502587,NATHIND,Nath Industries 
1791,537291,NATHBIOGEN,Nath BioGenes India 
1792,524816,NATCOPHARM,NATCO PHARMA
1793,517431,NARMP,NARMADA MACPLAST DRIP IRRIGATION SYSTEMS
1794,526739,SHAWGELTIN,NARMADA GELATINES
1795,531416,NARPROP,NARENDRA PROPERTIES
1796,540204,NIDL,Narendra Investments Delhi 
1797,519455,NARBADA,NARBADA GEMS AND JEWELLERY
1798,540080,NARAYANI,Narayani Steels 
1799,539551,NH,Narayana Hrudayalaya 
1800,532641,NDL,Nandan Denim 
1801,538395,NAM,Nam Securities 
1802,532256,NSIL,NALWA SONS INVESTMENTS
1803,531212,NALINLEA,NALIN LEASE FINANCE
1804,541418,NGIL,Nakoda Group of Industries 
1805,500296,NAHARSPING,NAHAR SPINNING MILLS
1806,523391,NAHARPOLY,NAHAR POLYFILMS
1807,519136,NAHARINDUS,NAHAR INDUSTRIAL ENTERPRISES
1808,532952,NAHARCAP,NAHAR CAPITAL FINANCIAL SERVICES
1809,521109,NAGREEKEXP,NAGREEKA EXPORTS
1810,532895,NAGREEKCAP,NAGREEKA CAPITAL INFRASTRUCTURE
1811,532362,NAGPI,NAGPUR POWER INDUSTRIES
1812,539917,NAGARFERT,Nagarjuna Fertilizers and Chemicals 
1813,531832,NAGTECH,NAGARJUNA AGRI TECH
1814,524709,NACLIND,NACL Industries 
1815,512279,NNTL,N2N Technologies 
1816,535205,MYSTICELE,Mystic Electronics 
1817,506734,MYSORPETRO,MYSORE PETRO CHEMICALS
1818,538862,MYMONEY,My Money Securities 
1819,539410,MUZALI,Muzali Arts 
1820,533398,MUTHOOTFIN,MUTHOOT FINANCE
1821,511766,MUTHTFN,MUTHOOT CAPITAL SERVICES
1822,540366,RADIOCITY,Music Broadcast 
1823,515037,MURUDCERA,MURUDESHWAR CERAMICS
1824,531821,MUNOTHFI,MUNOTH FINANCIAL SERVICES
1825,511401,MCLTD,Munoth Communication 
1826,511200,MUNCAPM,MUNOTH CAPITAL MARKET
1827,520043,MUNJALSHOW,MUNJAL SHOWA
1828,520059,MUNJALAU,MUNJAL AUTO INDUSTRIES
1829,504356,ZMULTIPU,MULTIPURPOSE TRADING AGENCIES
1830,505594,MULTIIN,MULTIPLUS HOLDINGS
1831,526169,MULTIBASE,MULTIBASE INDIA
1832,534091,MCX,MULTI COMMODITY EXCHANGE OF INDIA
1833,501477,MULLER,MULLER PHIPPS INDIA
1834,532357,MUKTAARTS,MUKTA ARTS
1835,535204,MUKTA,Mukta Agriculture 
1836,530341,MUKESHB,MUKESH BABU FINANCIAL SERVICES
1837,523832,MUKATPIP,MUKAT PIPES
1838,532097,MUKANDENGG,MUKAND ENGINEERS
1839,500460,MUKANDLTD,MUKAND
1840,539819,MUDRA,Mudra Financial Services 
1841,534312,MTEDUCARE,MT EDUCARE
1842,542597,MSTC,MSTC 
1843,508922,MSRINDIA,MSR INDIA
1844,532650,MSPL,MSP STEEL POWER
1845,512065,MRUTR,MRUGESH TRADING
1846,543253,BECTORFOOD,Mrs Bectors Food Specialities 
1847,532376,MROTEK,MROTEK Realty 
1848,500290,MRF,MRF
1849,540809,MRCEXIM,MRC Exim 
1850,532440,MPSLTD,MPS
1851,526143,MPL,MPL Plastics 
1852,500450,MPILCORPL,MPIL CORPORATION
1853,526299,MPHASIS,MPHASIS
1854,532723,MPDL,MPDL 
1855,506543,MPAGI,MPAGRO INDUSTRIES
1856,507522,MOUNTSHIQ,MOUNT SHIVALIK INDUSTRIES
1857,542864,MOUNT,Mount Housing and Infrastructure 
1858,501343,MOTOGENFIN,MOTOR GENERAL FINANCE
1859,536960,M100,Motilal Oswal Mutual Fund Motilal Oswal MOSt Shares Midcap 100 ETF Growth option
1860,590115,M50,Motilal Oswal MOSt Shares M50 ETF
1861,532892,MOTILALOFS,MOTILAL OSWAL FINANCIAL SERVICES
1862,517334,MOTHERSUMI,MOTHERSON SUMI SYSTEMS
1863,532407,MOSCHIP,Moschip Technologies 
1864,523160,MORGANITE,MORGANITE CRUCIBLE INDIA
1865,526237,MORGAN,MORGAN VENTURES
1866,500288,MOREPENLAB,MOREPEN LABORATORIES
1867,511549,MORARKFI,MORARKA FINANCE
1868,532621,MORARJEE,MORARJEE TEXTILES
1869,539199,MOONGIPASEC,Moongipa Securities 
1870,530167,MONGIPA,MOONGIPA CAPITAL FINANCE
1871,538836,MONTECARLO,Monte Carlo Fashions 
1872,532078,MONIND,Monind 
1873,538446,MONEYBOXX,Moneyboxx Finance 
1874,535910,MMLF,Money Masters Leasing Finance 
1875,511551,MONARCH,Monarch Networth Capital 
1876,526263,MOLDTEK,MOLDTEK TECHNOLOGIES
1877,533080,MOLDTKPAC,MoldTek Packaging 
1878,533286,MOIL,MOIL
1879,530047,MOHOTAIND,Mohota Industries 
1880,532140,MOHITE,Mohite Industries 
1881,530169,MOHITPPR,MOHIT PAPER MILLS
1882,531453,MOHITIND,MOHIT INDUSTRIES
1883,504273,MODULEX,Modulex Construction Technologies 
1884,506261,MODISNME,MODISON METALS
1885,503776,MODIPON,MODIPON
1886,500890,MODIRUBBER,MODI RUBBER
1887,519003,MODINATUR,Modi Naturals 
1888,513303,MDRNSTL,MODERN STEELS
1889,509760,MODRNSH,MODERN SHARES STOCKBROKERS
1890,515008,MODINSU,MODERN INSULATORS
1891,503015,MODERN,MODERN INDIA
1892,519287,MODAIRY,MODERN DAIRIES
1893,539762,MODCL,Modern Converters 
1894,503772,MODWOOL,MODELLA WOOLLENS
1895,513377,MMTC,MMTC
1896,522241,MMFL,MMFORGINGS
1897,509196,MMRUBBRB,MM RUBBER COMPANY
1898,538890,MKEXIM,MK Exim India 
1899,522036,MIVENMACH,MIVEN MACHINE TOOLS
1900,540078,MITSU,Mitsu Chem Plast 
1901,523782,MITSHI,Mitshi India 
1902,542801,MISQUITA,Misquita Engineering 
1903,539594,MISHTANN,Mishtann Foods 
1904,541195,MIDHANI,Mishra Dhatu Nigam 
1905,539220,MISHKA,Mishka Exim 
1906,526642,MIRZAINT,MIRZA INTERNATIONAL
1907,505336,MIRCH,Mirch Technologies India 
1908,500279,MIRCELECTR,MIRC ELECTRONICS
1909,542922,MANXT50ETF,Mirae Asset Nifty Next 50 ETF MANXT50ETF
1910,542131,MAN50ETF,MIRAE ASSET NIFTY 50 ETF MAN50ETF
1911,543246,MAESGETF,Mirae Asset ESG Sector Leaders ETF
1912,532164,MINOLTAF,MINOLTA FINANCE
1913,523373,MINID,MINI DIAMONDS INDIA
1914,532819,MINDTREE,MINDTREE
1915,517344,MINDTECK,MINDTECK INDIA
1916,532539,MINDAIND,MINDA INDUSTRIES
1917,539303,MINDAFIN,Minda Finance 
1918,538962,MINDACORP,Minda Corporation 
1919,531456,MINAXI,MINAXI TEXTILES
1920,511187,MILLENNIUM,Millennium Online Solutions India 
1921,507621,MLKFOOD,MILKFOOD
1922,511018,ZMILGFIN,Milgrey Finance Investments 
1923,531338,MILESTONE,MILESTONE GLOBAL
1924,541337,MILEFUR,Milestone Furniture 
1925,538895,MIHIKA,Mihika Industries 
1926,526570,MIDWEST,MIDWEST GOLD
1927,540744,MESCON,Mideast Integrated Steels 
1928,531192,MIDINFRA,Midas Infra Trade 
1929,500277,MIDINDIA,MID INDIA INDUSTRIES
1930,526251,MIDEASTP,MID EAST PORTFOLIO MANAGEMENT
1931,523343,MICROSE,MICROSE INDIA
1932,532850,MIC,MIC ELECTRONICS
1933,526622,MFLINDIA,MFL INDIA
1934,531613,MAL,Meyer Apparel 
1935,513496,MEWATZI,MEWAT ZINC
1936,540150,MHEL,Mewar HiTech Engineering 
1937,542650,METROPOLIS,Metropolis Healthcare 
1938,500159,METROGLOBL,Metroglobal 
1939,532990,METKORE,METKORE ALLOYS INDUSTRIES
1940,513335,METALFORGE,Metalyst Forgings 
1941,531810,METALCO,METAL COATINGS INDIA
1942,500274,MESPHARB,MESCO PHARMACEUTICALS
1943,512415,MERCTRD,MERCURY TRADE LINKS
1944,538964,MERCURYLAB,Mercury Laboratories 
1945,526235,MERCATOR,MERCATOR
1946,538942,MERCANTILE,Mercantile Ventures 
1947,539126,MEP,MEP Infrastructure Developers 
1948,531727,MENNPIS,MENON PISTONS
1949,523828,MENONBE,MENON BEARINGS
1950,531127,MENAMANI,Mena Mani Industries 
1951,532307,MELSTAR,MELSTAR INFORMATION TECHNOLOGIES
1952,511738,MEHSECU,MEHTA SECURITIES
1953,511377,MEHIF,MEHTA INTEGRATED FINANCE
1954,540730,MEHAI,Mehai Technology 
1955,539012,MEGRISOFT,Megri Soft 
1956,511367,MEGLON,MEGLON INFRAREAL INDIA
1957,532865,MEGH,MEGHMANI ORGANICS
1958,541352,MEGASTAR,Megastar Foods 
1959,532408,MEGASOFT,MEGASOFT
1960,539767,MNIL,Mega Nirman and Industries 
1961,532105,MEGFI,MEGA FIN INDIA
1962,531417,MEGACOR,MEGA CORPORATION
1963,531176,MEFCOMCAP,MEFCOM CAPITAL MARKETS
1964,540519,MEERA,Meera Industries 
1965,538834,MEL,Meenakshi Enterprises 
1966,526301,MEDINOV,MEDINOVA DIAGNOSTIC SERVICES
1967,540937,MEDICO,Medico Remedies 
1968,539938,MIL,Medico Intercontinental 
1969,523144,MEDICAPQ,MEDICAPS
1970,531146,MEDICAMEQ,MEDICAMEN BIOTECH
1971,512267,MMWL,MEDIA MATRIX WORLDWIDE
1972,532629,MBECL,MCNALLY BHARAT ENGINEERING COMPANY
1973,532654,MCLEODRUSS,MCLEOD RUSSEL INDIA
1974,532852,MCDHOLDING,MCDOWELL HOLDINGS
1975,533152,MBLINFRA,MBL Infrastructures 
1976,523792,MAZDALTD,MAZDA
1977,543237,MAZDOCK,Mazagon Dock Shipbuilders 
1978,522249,MAYURUNIQ,MAYUR UNIQUOTERS
1979,531680,MAYUR,MAYUR LEATHER PRODUCTS
1980,531221,MAYURFL,MAYUR FLOORINGS
1981,539519,MAYUKH,Mayukh Dealtrade 
1982,540401,MAXIMUS,Maximus International 
1983,526538,MAXIMAA,MAXIMAA SYSTEMS
1984,534338,MAXHEIGHTS,MAXHEIGHTS INFRASTRUCTURE
1985,539940,MAXVIL,Max Ventures and Industries 
1986,543223,MAXINDIA,Max India 
1987,543220,MAXHEALTH,Max Healthcare Institute 
1988,500271,MFSL,Max Financial Services 
1989,534563,MASL,MAX ALERT SYSTEMS
1990,523371,MAWANASUG,MAWANA SUGARS
1991,539219,MUL,Mauria Udyog 
1992,540704,MATRIMONY,Matrimonycom 
1993,511688,MATHEWE,MATHEW EASOW RESEARCH SECURITIES
1994,511768,MASTERTR,MASTER TRUST
1995,506867,MASCH,MASTER CHEMICALS
1996,523704,MASTEK,MASTEK
1997,540749,MASFIN,MAS Financial Services 
1998,532500,MARUTI,MARUTI SUZUKI INDIA
1999,531319,MARUTISE,MARUTI SECURITIES
2000,531540,MAINFRA,MARUTI INFRASTRUCTURE
2001,523566,MARBU,MARTIN BURN
2002,517467,MARSONS,MARSONS 
2003,524404,MARKSANS,MARKSANS PHARMA
2004,526891,MKTCREAT,MARKET CREATORS
2005,531503,MARIS,MARIS SPINNERS
2006,531642,MARICO,MARICO
2007,500206,MARGOFIN,Margo Finance 
2008,540254,MTPL,Marg Techno Projects 
2009,530543,MARG,MARG
2010,503101,MARATHON,MARATHON NEXTGEN REALTY
2011,521018,MARALOVER,MARAL OVERSEAS
2012,505324,MANUGRAPH,MANUGRAPH INDIA
2013,512303,ZMANSOON,MANSOON TRADING CO
2014,511758,MANSIFIN,MANSI FINANCE CHENNAI
2015,530537,MANRAJH,MANRAJ HOUSING FINANCE
2016,541974,MANORAMA,Manorama Industries 
2017,540396,MANOMAY,Manomay Tex India 
2018,533078,MANJEERA,MANJEERA CONSTRUCTIONS
